snapshot,rank,type,severity,CC_T,WMT_T,LCOT_T,CBT_T,RFT_T
NutriCompass_backup_20260217,37,LanguagePolicyEngine,0.2,3.0,3.0,0.0,1.0,3.0
NutriCompass_backup_20260217,38,LibraryViewModel,0.2,2.0,4.0,-1.0,1.0,3.0
NutriCompass_backup_20260217,39,PDFViewer,0.2,1.0,2.0,1.0,0.0,2.0
NutriCompass_backup_20260217,40,PubMedRepository,0.2,4.0,8.0,1.0,1.0,2.0
NutriCompass_backup_20260217,41,ReactionEvidenceView,0.2,2.0,4.0,1.0,2.0,2.0
NutriCompass_backup_20260217,42,RootView,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260217,43,RouteHostView,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260217,44,SampleData,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260217,45,ShareSheet,0.2,1.0,2.0,1.0,0.0,2.0
NutriCompass_backup_20260217,46,Supplement,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260217,47,UIStringPolicyEnforcer,0.2,4.0,4.0,0.0,2.0,3.0
NutriCompass_backup_20260217,48,AnalysisResult,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,49,AnalysisSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,50,AnalysisSnapshotDetailView,0.0,4.0,4.0,0.0,2.0,1.0
NutriCompass_backup_20260217,51,AppRoute,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,52,Array,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260217,53,AuditLogger,0.0,1.0,2.0,0.0,1.0,2.0
NutriCompass_backup_20260217,54,AuthProvider,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,55,AuthService,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,56,AuthState,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,57,Bundle,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,58,Citation,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,59,CoOccurrenceBarRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,60,CoOccurrenceItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,61,CoOccurrencePMIDResponse,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,62,CoOccurrencePMIDViewModel,0.0,2.0,2.0,0.0,1.0,1.0
NutriCompass_backup_20260217,63,CoOccurrenceResponse,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,64,CodingKeys,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,65,ComparisonEngine,0.0,1.0,2.0,0.0,0.0,2.0
NutriCompass_backup_20260217,66,ConsentView,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,67,ConstraintRules,0.0,3.0,3.0,0.0,1.0,1.0
NutriCompass_backup_20260217,68,ConsumerConcernLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,69,ContextFirewall,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,70,DSLDIngredient,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,71,DSLDSnapshot,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,72,DSLDStore,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,73,DividerAwareOCRExtractor,0.0,2.5,5.0,0.0,2.0,2.0
NutriCompass_backup_20260217,74,DynamicCodingKeys,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,75,EvidenceClassificationModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260217,76,EvidenceItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,77,EvidenceLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,78,EvidenceMode,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,79,EvidencePatternDetectionModule,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260217,80,EvidenceSourceType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,81,FaersDBLocator,0.0,4.0,4.0,0.0,0.0,1.0
NutriCompass_backup_20260217,82,FaersPairReactionRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,83,ImageOCRModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260217,84,InMemoryEvidenceRepository,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260217,85,InMemoryUserLibraryRepository,0.0,1.0,2.0,-1.0,2.0,2.0
NutriCompass_backup_20260217,86,Ingredient,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,87,IngredientExtractionModule,0.0,1.0,1.0,0.0,2.0,1.0
NutriCompass_backup_20260217,88,IngredientNormalizationModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260217,89,IngredientRef,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,90,InteractionAnalysisService,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,91,InteractionType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,92,LineSeg,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,93,LiteratureRetrievalModule,0.0,1.0,1.0,0.0,2.0,1.0
NutriCompass_backup_20260217,94,MappingResult,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,95,MeshNormalizer,0.0,4.0,8.0,-1.0,1.0,2.0
NutriCompass_backup_20260217,96,ModelVersionManager,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,97,NCError,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,98,NutriCompassApp,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260217,99,OCRIngredientChip,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,100,OCRIngredientStrip,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,101,OCRScanButton,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,102,OCRScanGroup,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,103,OnDeviceMLRuntime,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,104,OptionalCloudServices,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,105,Output,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,106,OutputSchemaValidator,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260217,107,PermissionConsentManager,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260217,108,PipelineStage,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,109,PolicyError,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,110,ProvenanceManager,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260217,111,PubMedItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,112,PubMedResult,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260217,113,PubMedSummary,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,114,Quantity,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,115,RawInteractionSignal,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,116,ReactionBarRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,117,ReactionDetailView,0.0,3.0,3.0,0.0,2.0,1.0
NutriCompass_backup_20260217,118,ReactionEvidence,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260217,119,ReactionSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,120,RegulatoryMode,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,121,RegulatoryModeSwitch,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260217,122,RequestRouter,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,123,ResultAssemblyCoordinator,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,124,RiskColor,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,125,RiskInterpretationEngine,0.0,3.0,3.0,0.0,1.0,1.0
NutriCompass_backup_20260217,126,SavedEvidence,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,127,ScanWorkflowController,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260217,128,SchemaEnforcementEngine,0.0,2.0,2.0,0.0,1.0,1.0
NutriCompass_backup_20260217,129,SearchIndex,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260217,130,SecureStorage,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260217,131,SelectionCheckboxRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,132,SelectionItem,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260217,133,SelectionSource,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,134,SelectionView,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,135,SessionStateManager,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,136,SettingsView,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260217,137,ShareImageItem,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,138,SignalLevel,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,139,SignalSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,140,Source,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260217,141,String,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260217,142,StudyType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,143,SupplementCategory,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,144,SupplementIngredient,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260217,145,SupplementRepository,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,146,SupplementSource,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,147,TerminologyMappingResult,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,148,TerminologyMappingView,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260217,149,TerminologyMappingViewModel,0.0,3.0,3.0,0.0,2.0,1.0
NutriCompass_backup_20260217,150,UserLibraryRepository,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260217,151,UserSupplementLibraryStore,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260218,1,OCRIngredientScanner,21.200000000000003,4.416666666666667,53.0,58.0,3.0,16.0
NutriCompass_backup_20260218,2,OCRProcessingHelpers,10.6,4.875,39.0,26.0,1.0,10.0
NutriCompass_backup_20260218,3,AppModel,8.8,1.5555555555555556,14.0,18.0,13.0,17.0
NutriCompass_backup_20260218,4,DSLDNameIndex,6.4,2.25,18.0,26.0,2.0,8.0
NutriCompass_backup_20260218,5,AnalysisResultView,5.2,2.75,11.0,4.0,17.0,9.0
NutriCompass_backup_20260218,6,AuthManager,4.800000000000001,2.875,23.0,14.0,3.0,8.0
NutriCompass_backup_20260218,7,OCRRegionExtractor,4.6000000000000005,7.4,37.0,-2.0,2.0,8.0
NutriCompass_backup_20260218,8,DownloadedDSLDStore,3.0000000000000004,3.0,9.0,1.0,4.0,14.0
NutriCompass_backup_20260218,9,CameraCaptureView,2.6,1.2,6.0,10.0,2.0,5.0
NutriCompass_backup_20260218,10,ImagePicker,2.6,1.2,6.0,10.0,2.0,5.0
NutriCompass_backup_20260218,11,HomeView,2.4000000000000004,1.5,3.0,-1.0,8.0,8.0
NutriCompass_backup_20260218,12,DSLDSearchIndex,2.2,3.0,12.0,0.0,3.0,12.0
NutriCompass_backup_20260218,13,DefaultInteractionAnalysisService,2.2,6.0,6.0,0.0,5.0,10.0
NutriCompass_backup_20260218,14,OCRCanonicalizer,1.6,10.0,10.0,0.0,2.0,10.0
NutriCompass_backup_20260218,15,AppCompositionRoot,1.2000000000000002,3.0,3.0,0.0,8.0,1.0
NutriCompass_backup_20260218,16,OCRTextCleaner,1.2,4.0,8.0,1.0,2.0,7.0
NutriCompass_backup_20260218,17,AnalysisController,1.0,1.0,1.0,0.0,6.0,3.0
NutriCompass_backup_20260218,18,MyIngredientsStore,1.0,1.8571428571428572,13.0,-9.0,2.0,7.0
NutriCompass_backup_20260218,19,AnalysisPDFExporter,0.8,2.3333333333333335,7.0,1.0,3.0,4.0
NutriCompass_backup_20260218,20,Coordinator,0.8,1.5,6.0,4.0,2.0,2.0
NutriCompass_backup_20260218,21,EvidenceDatabase,0.8,2.5,15.0,-1.0,2.0,6.0
NutriCompass_backup_20260218,22,LibraryView,0.8,1.0,1.0,0.0,6.0,1.0
NutriCompass_backup_20260218,23,SelectionStore,0.8,1.4,7.0,-10.0,3.0,5.0
NutriCompass_backup_20260218,24,AnalysisSnapshotStore,0.6000000000000001,2.6,13.0,0.0,2.0,5.0
NutriCompass_backup_20260218,25,CoOccurrenceView,0.6000000000000001,0.0,0.0,0.0,5.0,0.0
NutriCompass_backup_20260218,26,FaersRepository,0.6000000000000001,3.8,19.0,-2.0,1.0,5.0
NutriCompass_backup_20260218,27,InMemorySupplementRepository,0.6000000000000001,1.5,3.0,-1.0,2.0,5.0
NutriCompass_backup_20260218,28,LibraryStore,0.6000000000000001,1.8,9.0,-10.0,2.0,5.0
NutriCompass_backup_20260218,29,DSLDRemoteClient,0.4,2.0,2.0,0.0,0.0,4.0
NutriCompass_backup_20260218,30,Interaction,0.4,0.0,0.0,0.0,4.0,0.0
NutriCompass_backup_20260218,31,LanguagePolicyEngine,0.4,3.0,3.0,0.0,1.0,4.0
NutriCompass_backup_20260218,32,PairEvidenceViewModel,0.4,3.0,9.0,1.0,2.0,3.0
NutriCompass_backup_20260218,33,PubMedSummaryResponse,0.4,3.0,3.0,0.0,4.0,1.0
NutriCompass_backup_20260218,34,RootView,0.4,0.0,0.0,0.0,4.0,0.0
NutriCompass_backup_20260218,35,CoOccurrenceInlineViewModel,0.2,2.3333333333333335,7.0,-3.0,1.0,3.0
NutriCompass_backup_20260218,36,CoOccurrencePMIDView,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260218,37,EmptyDSLDStore,0.2,1.0,3.0,0.0,2.0,3.0
NutriCompass_backup_20260218,38,Evidence,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260218,39,EvidenceRepository,0.2,1.0,4.0,0.0,1.0,3.0
NutriCompass_backup_20260218,40,InteractionDisplayModel,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260218,41,InteractionTaxonomy,0.2,9.5,19.0,0.0,3.0,2.0
NutriCompass_backup_20260218,42,LibraryViewModel,0.2,2.0,4.0,-1.0,1.0,3.0
NutriCompass_backup_20260218,43,PDFViewer,0.2,1.0,2.0,1.0,0.0,2.0
NutriCompass_backup_20260218,44,PubMedRepository,0.2,4.0,8.0,1.0,1.0,2.0
NutriCompass_backup_20260218,45,ReactionEvidenceView,0.2,2.0,4.0,1.0,2.0,2.0
NutriCompass_backup_20260218,46,RouteHostView,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260218,47,SampleData,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260218,48,ShareSheet,0.2,1.0,2.0,1.0,0.0,2.0
NutriCompass_backup_20260218,49,Supplement,0.2,0.0,0.0,0.0,3.0,0.0
NutriCompass_backup_20260218,50,TerminologyMappingView,0.2,1.0,2.0,1.0,2.0,2.0
NutriCompass_backup_20260218,51,UIStringPolicyEnforcer,0.2,4.0,4.0,0.0,2.0,3.0
NutriCompass_backup_20260218,52,AnalysisResult,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,53,AnalysisSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,54,AnalysisSnapshotDetailView,0.0,4.0,4.0,0.0,2.0,1.0
NutriCompass_backup_20260218,55,AppRoute,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,56,Array,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260218,57,AuditLogger,0.0,1.0,2.0,0.0,1.0,2.0
NutriCompass_backup_20260218,58,AuthProvider,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,59,AuthService,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,60,AuthState,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,61,Bundle,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,62,Citation,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,63,CoOccurrenceBarRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,64,CoOccurrenceItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,65,CoOccurrencePMIDResponse,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,66,CoOccurrencePMIDViewModel,0.0,2.0,2.0,0.0,1.0,1.0
NutriCompass_backup_20260218,67,CoOccurrenceResponse,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,68,CodingKeys,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,69,ComparisonEngine,0.0,1.0,2.0,0.0,0.0,2.0
NutriCompass_backup_20260218,70,ConsentView,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,71,ConstraintRules,0.0,3.0,3.0,0.0,1.0,1.0
NutriCompass_backup_20260218,72,ConsumerConcernLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,73,ContextFirewall,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,74,DSLDIngredient,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,75,DSLDSnapshot,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,76,DSLDStore,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,77,DividerAwareOCRExtractor,0.0,2.5,5.0,0.0,2.0,2.0
NutriCompass_backup_20260218,78,DynamicCodingKeys,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,79,EvidenceClassificationModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260218,80,EvidenceItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,81,EvidenceLevel,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,82,EvidenceMode,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,83,EvidencePatternDetectionModule,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260218,84,EvidenceSourceType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,85,FaersDBLocator,0.0,4.0,4.0,0.0,0.0,1.0
NutriCompass_backup_20260218,86,FaersPairReactionRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,87,ImageOCRModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260218,88,InMemoryEvidenceRepository,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260218,89,InMemoryUserLibraryRepository,0.0,1.0,2.0,-1.0,2.0,2.0
NutriCompass_backup_20260218,90,Ingredient,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,91,IngredientExtractionModule,0.0,1.0,1.0,0.0,2.0,1.0
NutriCompass_backup_20260218,92,IngredientNormalizationModule,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260218,93,IngredientRef,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,94,InteractionAnalysisService,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,95,InteractionType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,96,LineSeg,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,97,LiteratureRetrievalModule,0.0,1.0,1.0,0.0,2.0,1.0
NutriCompass_backup_20260218,98,MappingResult,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,99,MeshNormalizer,0.0,4.0,8.0,-1.0,1.0,2.0
NutriCompass_backup_20260218,100,ModelVersionManager,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,101,MyIngredient,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,102,NCError,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,103,NutriCompassApp,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260218,104,OCRIngredientChip,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,105,OCRIngredientStrip,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,106,OCRScanButton,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,107,OCRScanGroup,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,108,OnDeviceMLRuntime,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,109,OptionalCloudServices,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,110,Output,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,111,OutputSchemaValidator,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260218,112,PermissionConsentManager,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260218,113,PipelineStage,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,114,PolicyError,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,115,ProvenanceManager,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260218,116,PubMedItem,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,117,PubMedResult,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260218,118,PubMedSummary,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,119,Quantity,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,120,RawInteractionSignal,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,121,ReactionBarRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,122,ReactionDetailView,0.0,3.0,3.0,0.0,2.0,1.0
NutriCompass_backup_20260218,123,ReactionEvidence,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260218,124,ReactionSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,125,RegulatoryMode,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,126,RegulatoryModeSwitch,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260218,127,RequestRouter,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,128,ResultAssemblyCoordinator,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,129,RiskColor,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,130,RiskInterpretationEngine,0.0,3.0,3.0,0.0,1.0,1.0
NutriCompass_backup_20260218,131,SavedEvidence,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,132,ScanWorkflowController,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260218,133,SchemaEnforcementEngine,0.0,2.0,2.0,0.0,1.0,1.0
NutriCompass_backup_20260218,134,SearchIndex,0.0,1.0,1.0,0.0,1.0,1.0
NutriCompass_backup_20260218,135,SecureStorage,0.0,1.0,2.0,0.0,2.0,2.0
NutriCompass_backup_20260218,136,SelectionCheckboxRow,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,137,SelectionItem,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260218,138,SelectionSource,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,139,SelectionView,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,140,SessionStateManager,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,141,SettingsView,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260218,142,ShareImageItem,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,143,SignalLevel,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,144,SignalSnapshot,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,145,Source,0.0,0.0,0.0,0.0,0.0,0.0
NutriCompass_backup_20260218,146,String,0.0,1.0,1.0,0.0,0.0,1.0
NutriCompass_backup_20260218,147,StudyType,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,148,SupplementCategory,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,149,SupplementIngredient,0.0,0.0,0.0,0.0,2.0,0.0
NutriCompass_backup_20260218,150,SupplementRepository,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,151,SupplementSource,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,152,TerminologyMappingResult,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,153,TerminologyMappingViewModel,0.0,3.0,3.0,0.0,2.0,1.0
NutriCompass_backup_20260218,154,UserLibraryRepository,0.0,0.0,0.0,0.0,1.0,0.0
NutriCompass_backup_20260218,155,UserSupplementLibraryStore,0.0,1.0,2.0,0.0,2.0,2.0
